district_id,district_name,crop_id,crop_name,agricultural_year,season,area_sown_ha,area_harvested_ha,production_tonnes,yield_tonnes_per_ha,data_status,source_basis,season_id,yield_calculation_status
DST17,Kendrapara,CRP009,Rice,2022-23,Annual,57135.49,55501.84,141023.17,2.540873780040446,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP009,Rice,2023-24,Annual,55617.28,53274.36,124524.16,2.3374125939757886,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP009,Rice,2024-25,Annual,57966.44,55849.99,136169.83,2.4381352619758747,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2015-16,Annual,4991.55,4783.83,4352.83,0.9099048252132705,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2016-17,Annual,5047.58,4847.6,4244.03,0.8754909646010396,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2017-18,Annual,5165.16,5039.09,4906.26,0.9736400818401736,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2018-19,Annual,5324.71,5108.65,4553.68,0.8913666037015651,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2019-20,Annual,5558.22,5414.88,4764.26,0.8798459060957953,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2020-21,Annual,5196.89,4971.87,4649.98,0.9352577601586525,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2021-22,Annual,5374.81,5208.67,4769.29,0.9156444927399893,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2022-23,Annual,4647.69,4452.08,3782.8,0.8496702664821837,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2023-24,Annual,4769.4,4555.07,3753.58,0.8240444164414598,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP010,Sesamum,2024-25,Annual,5056.66,4829.21,4282.78,0.8868489877226295,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2015-16,Annual,3257.17,3166.34,2769.25,0.874590220885944,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2016-17,Annual,3409.14,3322.8,3051.59,0.9183790778861202,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2017-18,Annual,3286.96,3199.46,3018.69,0.9434998405981009,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2018-19,Annual,3590.44,3463.19,3213.21,0.9278179943924532,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2019-20,Annual,3742.93,3610.44,3254.37,0.9013776714195499,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2020-21,Annual,3511.83,3363.68,2805.89,0.8341726918137278,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2021-22,Annual,3405.65,3255.52,2607.58,0.8009718877475794,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2022-23,Annual,3473.73,3347.58,2788.16,0.8328882356807007,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2023-24,Annual,3461.47,3369.48,2897.06,0.8597943896387573,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP012,Urad,2024-25,Annual,3318.7,3208.69,2849.65,0.8881038679336427,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2015-16,Annual,1254.66,1204.38,897.97,0.745586940998688,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2016-17,Annual,1228.07,1201.08,902.93,0.7517650780963799,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2017-18,Annual,1255.27,1220.25,856.48,0.7018889571809056,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2018-19,Annual,1252.53,1222.78,919.29,0.7518032679631659,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2019-20,Annual,1297.84,1262.85,982.69,0.7781525913608109,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2020-21,Annual,1362.21,1302.28,1088.24,0.8356421046165188,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2021-22,Annual,1347.62,1296.47,1118.16,0.8624650011184216,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2022-23,Annual,1292.91,1235.82,983.54,0.7958602385460666,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2023-24,Annual,1249.47,1207.25,930.43,0.7707020086974529,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP002,Horse Gram,2024-25,Annual,1220.36,1188.02,907.11,0.7635477517213515,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2015-16,Annual,6978.8,6834.45,86068.72,12.59336449897212,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2016-17,Annual,6461.89,6202.61,72780.61,11.733868484396085,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2017-18,Annual,6649.98,6503.03,82318.44,12.658474587999748,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2018-19,Annual,6830.58,6677.15,93695.6,14.032274248743851,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2019-20,Annual,7360.27,7149.75,97486.66,13.634974649463269,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2020-21,Annual,7064.92,6891.35,88415.55,12.829931726004338,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2021-22,Annual,7363.52,7152.09,95916.84,13.4110225123006,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2022-23,Annual,6897.75,6614.95,87723.08,13.26133682038413,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2023-24,Annual,6856.96,6691.93,83380.81,12.4599046911728,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP006,Potato,2024-25,Annual,6998.58,6791.71,78095.09,11.498590193044166,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2015-16,Annual,5996.47,5852.81,4933.56,0.8429386909877478,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2016-17,Annual,5634.65,5509.95,4744.29,0.8610404813110827,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2017-18,Annual,5580.27,5447.74,5067.72,0.930242632724763,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2018-19,Annual,5510.98,5365.48,5176.06,0.9646965415955331,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2019-20,Annual,5949.58,5823.67,5740.8,0.985770141508705,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2020-21,Annual,5628.55,5427.72,4997.54,0.9207438850935568,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2021-22,Annual,5679.82,5433.17,5112.98,0.9410675535644936,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2022-23,Annual,5802.82,5614.75,4995.15,0.8896478026626297,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2023-24,Annual,5631.88,5431.3,4962.72,0.9137259956179921,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP008,Rapeseed &Mustard,2024-25,Annual,5507.05,5300.13,5060.94,0.9548709182604954,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2015-16,Annual,11062.79,10832.39,530581.48,48.981017116259665,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2016-17,Annual,11070.68,10840.82,543329.62,50.118867391950054,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2017-18,Annual,11225.92,10853.66,583710.74,53.780083400438194,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2018-19,Annual,11232.51,10888.6,588709.9,54.06662931873703,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2019-20,Annual,12058.66,11566.73,577107.63,49.89375821861494,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2020-21,Annual,11618.4,11120.34,527934.02,47.47462937284292,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2021-22,Annual,12045.81,11678.19,559220.31,47.88587186884269,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2022-23,Annual,10940.49,10577.74,502436.81,47.49944789718787,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2023-24,Annual,10997.57,10558.1,475977.42,45.081730614409786,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP011,Sugarcane,2024-25,Annual,11648.55,11351.84,547880.66,48.26359955742858,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2015-16,Annual,4886.94,4772.25,12056.61,2.5263994970925667,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2016-17,Annual,4860.35,4648.88,12178.41,2.619643871211991,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2017-18,Annual,4775.92,4609.34,11576.24,2.511474527806584,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2018-19,Annual,5074.48,4946.02,12598.12,2.5471227370694014,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2019-20,Annual,4936.58,4721.5,12853.25,2.72228105474955,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2020-21,Annual,4974.51,4823.39,13273.28,2.751857096357541,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2021-22,Annual,5057.67,4900.55,13930.13,2.8425646100947852,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2022-23,Annual,4439.96,4340.26,11696.05,2.694780957822803,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2023-24,Annual,4631.38,4533.98,12297.75,2.7123520615441623,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP003,Jute,2024-25,Annual,4970.6,4802.6,12376.61,2.577064506725524,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2015-16,Annual,1579.67,1545.37,5203.58,3.3672065589470486,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2016-17,Annual,1662.91,1610.49,5196.94,3.2269309340635455,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2017-18,Annual,1710.91,1640.57,5110.37,3.114996617029447,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2018-19,Annual,1732.92,1660.41,5046.4,3.03924934202998,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2019-20,Annual,1797.13,1754.48,5096.98,2.9051228854133417,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2020-21,Annual,1812.23,1739.99,4742.36,2.725509916723659,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2021-22,Annual,1711.29,1661.92,5132.55,3.0883255511697314,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2022-23,Annual,1663.1,1596.74,4721.97,2.9572566604456583,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2023-24,Annual,1642.46,1587.46,4811.19,3.0307472314263033,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST17,Kendrapara,CRP013,Wheat,2024-25,Annual,1691.91,1620.71,5212.87,3.216411325900377,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2015-16,Annual,3310.76,3178.48,5037.0,1.5847197402532027,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2016-17,Annual,3299.11,3188.16,5067.94,1.5896128174244706,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2017-18,Annual,3268.58,3165.18,4840.18,1.5291958119285476,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2018-19,Annual,3358.53,3227.94,4935.6,1.5290247030613953,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2019-20,Annual,3583.61,3466.89,5537.28,1.5971894118359682,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2020-21,Annual,3673.08,3512.82,5949.95,1.6937816341287055,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2021-22,Annual,3418.16,3306.87,5734.08,1.7339901477832513,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2022-23,Annual,3276.82,3191.96,5404.35,1.693113322222083,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2023-24,Annual,3183.49,3092.25,5168.47,1.6714269544829816,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP001,Groundnut,2024-25,Annual,3344.33,3221.82,5257.57,1.6318633567362546,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2015-16,Annual,12339.08,12069.69,51847.0,4.295636424796329,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2016-17,Annual,12541.96,12218.36,50279.88,4.115108737997571,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2017-18,Annual,12544.72,12157.71,51003.78,4.1951798488366645,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2018-19,Annual,13269.03,12927.85,58213.83,4.502978453493814,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2019-20,Annual,12964.12,12690.3,60351.33,4.75570553887615,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2020-21,Annual,12939.55,12550.88,58436.78,4.655990655635303,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2021-22,Annual,12237.54,11821.99,53660.59,4.5390488403390625,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2022-23,Annual,12700.87,12159.77,57917.0,4.763001273872779,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2023-24,Annual,11785.1,11376.91,49391.34,4.341366856202606,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP004,Maize,2024-25,Annual,12355.11,11941.76,49005.97,4.103747688782893,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2015-16,Annual,7004.92,6764.27,5304.57,0.7842043561241641,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2016-17,Annual,7409.96,7138.84,5749.33,0.8053591339769486,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2017-18,Annual,7955.92,7758.44,5682.98,0.7324900366568536,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2018-19,Annual,7394.57,7167.97,5442.4,0.7592665705911157,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2019-20,Annual,7673.01,7488.85,5885.06,0.7858429531904098,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2020-21,Annual,7904.07,7716.99,6196.9,0.8030203486074233,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2021-22,Annual,7837.47,7632.69,6265.6,0.8208901448899406,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2022-23,Annual,7622.98,7463.02,6280.63,0.8415668187945362,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2023-24,Annual,7193.03,6921.93,5843.15,0.8441504031390088,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP005,Moong(Green Gram),2024-25,Annual,7572.3,7393.82,6017.94,0.8139148640350996,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2015-16,Annual,4064.36,3890.28,4407.83,1.1330366965873921,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2016-17,Annual,3864.16,3710.92,4113.36,1.1084475008892671,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2017-18,Annual,4273.07,4170.53,4983.09,1.194833750146864,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2018-19,Annual,4481.83,4307.0,5269.57,1.2234896679823541,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2019-20,Annual,4468.64,4310.77,5543.77,1.2860277862191674,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2020-21,Annual,4299.15,4120.12,4769.53,1.1576191955574109,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2021-22,Annual,4543.93,4357.47,5076.38,1.1649833504304103,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
DST18,Kendujhar,CRP007,Ragi,2022-23,Annual,4147.22,4052.24,4581.91,1.1307104218901152,synthetic_prototype,2024_25_project_crop_structure,SEA03,CALCULATED_FROM_PRODUCTION_AND_HARVESTED_AREA
